time_s,task_id,ue_id,latency_ms,offloaded
90.6801,47,9,714.276,0
90.7022,55,19,677.234,0
90.7189,44,10,602.211,0
90.7715,43,10,701.795,0
90.8643,54,7,651.985,0
90.9256,48,6,722.798,0
91.0202,56,15,616.436,0
91.2113,27,23,606.707,0
91.5067,48,9,614.602,0
91.6157,42,17,718.601,0
91.6458,45,8,702.06,0
91.6583,52,21,658.978,0
91.6727,52,13,701.761,0
91.713,49,6,653.408,0
91.7885,28,23,675.473,0
91.7981,51,22,670.355,0
92.1404,55,7,635.658,0
92.1439,53,21,717.52,0
92.1541,45,14,617.362,0
92.2462,46,14,668.348,0
92.3197,56,19,696.352,0
92.6394,44,24,652.321,0
92.6697,40,12,686.951,0
92.8175,41,12,629.129,0
92.9612,29,23,677.041,0
93.0105,54,11,725.983,0
93.1408,49,5,696.274,0
93.1441,55,11,616.083,0
93.2548,52,22,683.143,0
93.3085,46,8,630.899,0
93.3124,45,10,617.812,0
93.3133,57,19,670.209,0
93.3252,50,5,681.411,0
93.4495,58,19,684.629,0
93.7311,46,10,717.169,0
93.8323,56,11,614.232,0
94.0092,53,22,612.04,0
94.0629,42,12,665.081,0
94.498,45,24,628.999,0
94.5871,54,22,619.625,0
94.6651,59,19,708.735,0
94.7781,49,9,654.954,0
94.8354,47,10,663.032,0
94.9162,54,21,718.524,0
94.9264,50,9,638.768,0
94.9458,53,13,662.613,0
95.0021,56,7,620.238,0
95.0766,46,24,632.933,0
95.1856,46,20,720.204,0
95.6078,47,14,658.323,0
95.7891,54,18,665.57,0
95.8238,43,17,647.633,0
95.8664,57,7,605.371,0
96.0846,58,7,647.01,0
96.134,47,24,607.932,0
96.1995,51,5,614.579,0
96.2759,55,22,679.582,0
96.2921,48,14,683.147,0
96.3465,48,10,649.359,0
96.3741,56,22,731.397,0
96.4366,53,16,665.508,0
96.4564,55,21,621.1,0
96.5821,50,6,681.827,0
96.657,44,17,697.211,0
96.6804,60,19,712.246,0
97.1005,43,12,654.16,0
97.1509,55,18,693.423,0
97.2083,59,7,650.383,0
97.2483,49,10,700.281,0
97.429,57,11,636.402,0
97.4688,30,23,603.904,0
97.505,50,10,663.506,0
97.556,49,14,643.023,0
97.5599,44,12,689.827,0
97.6419,52,5,636.028,0
97.6467,45,12,609.865,0
97.8215,54,16,700.872,0
97.8766,58,11,708.102,0
97.8907,51,10,719.994,0
97.9063,61,19,635.971,0
97.9872,53,5,627.548,0
98.2101,54,5,610.838,0
98.2856,47,8,645.644,0
98.3569,57,15,613.983,0
98.6888,45,17,676.389,0
99.0306,56,21,601.866,0
99.407,59,11,727.788,0
99.5496,31,23,722.81,0
99.6306,52,10,687.513,0
99.7371,55,5,695.762,0
99.7855,57,22,668.307,0
99.802,51,9,644.941,0
99.8605,48,8,666.983,0
99.9341,51,6,682.985,0
100.117,57,21,627.378,0
100.16,58,15,722.751,0
100.168,56,5,637.168,0
100.29,60,11,684.081,0
100.322,48,24,638.581,0
100.56,49,8,600.069,0
100.781,50,8,608.168,0
100.884,55,16,675.713,0
100.931,54,13,649.869,0
101.072,56,16,690.215,0
101.105,58,22,718.452,0
101.267,59,22,639.002,0
101.325,32,23,689.562,0
101.355,51,8,639.733,0
101.392,33,23,724.029,0
101.446,60,7,615.609,0
101.526,57,5,633.641,0
101.557,56,18,725.89,0
101.589,53,10,649.04,0
101.696,50,14,683.521,0
101.778,58,21,688.158,0
101.826,52,6,637.705,0
101.956,59,15,721.763,0
101.983,55,13,603.388,0
102.022,52,9,648.996,0
102.053,34,23,641.552,0
102.195,46,17,705.894,0
102.245,52,8,634.128,0
102.331,60,22,719.755,0
102.485,61,11,646.299,0
102.67,46,12,605.015,0
102.849,53,8,649.067,0
103.037,60,15,619.233,0
103.12,54,10,658.557,0
103.136,53,9,722.833,0
103.308,58,5,614.847,0
103.455,61,7,649.523,0
103.461,62,11,642.274,0
103.555,59,5,612.155,0
103.559,53,6,636.198,0
103.645,47,12,712.613,0
103.783,60,5,649.818,0
103.816,54,8,732.073,0
103.838,56,13,659.611,0
103.862,54,6,628.862,0
103.94,61,15,716.158,0
104,55,6,717.12,0
104.051,62,7,625.337,0
104.144,55,10,676.505,0
104.169,57,16,624.511,0
104.23,55,8,701.677,0
104.269,57,13,698.255,0
104.363,35,23,654.555,0
104.398,49,24,701.742,0
104.43,50,24,612.418,0
104.45,56,8,664.453,0
104.603,58,16,707.077,0
104.804,62,19,709.886,0
104.851,59,16,697.404,0
104.92,61,22,678.723,0
104.94,56,10,641.843,0
104.948,62,22,622.917,0
105.036,63,19,673.691,0
105.048,56,6,693.275,0
105.173,62,15,621.613,0
105.218,51,14,683.897,0
105.242,51,24,608.573,0
105.344,54,9,636.695,0
105.35,64,19,601.749,0
105.52,63,7,694.45,0
105.566,65,19,618.663,0
105.762,63,15,670.799,0
105.772,48,12,706.199,0
105.806,57,10,608.192,0
105.859,57,8,625.742,0
105.867,47,20,713.763,0
105.905,66,19,644.429,0
105.964,48,20,710.514,0
106.094,63,11,723.667,0
106.1,61,5,730.027,0
106.185,67,19,679.926,0
106.258,52,14,659.142,0
106.304,64,7,682.039,0
106.366,58,10,689.759,0
106.396,52,24,715.696,0
106.408,68,19,655.393,0
106.434,36,23,683.825,0
106.478,47,17,633.33,0
106.528,65,7,722.46,0
106.552,49,12,615.883,0
106.928,50,12,700.342,0
106.933,66,7,730.939,0
106.943,53,24,634.533,0
107.014,59,21,692.959,0
107.06,58,8,696.394,0
107.092,37,23,674.941,0
107.129,53,14,608.539,0
107.192,49,20,658.148,0
107.295,58,13,611.576,0
107.51,64,11,661.821,0
107.673,64,15,699.767,0
107.722,54,14,616.69,0
107.801,59,10,728.363,0
107.826,48,17,648.405,0
107.917,67,7,653.404,0
107.979,57,6,681.938,0
107.999,55,14,701.415,0
108.098,65,11,660.71,0
108.426,65,15,650.018,0
108.804,60,21,729.481,0
108.876,55,9,600.283,0
108.933,58,6,720.304,0
108.999,61,21,628.848,0
109.191,56,9,629.628,0
109.344,59,13,731.256,0
109.352,66,11,719.571,0
109.373,51,12,606.112,0
109.436,50,20,660.447,0
109.491,68,7,707.51,0
109.526,56,14,673.534,0
109.587,62,21,633.477,0
109.846,69,19,729.59,0
109.863,57,9,627.886,0
110.048,60,10,637.753,0
110.297,58,9,724.071,0
110.312,61,10,655.939,0
110.341,67,11,673.026,0
110.387,51,20,732.322,0
110.485,60,16,668.183,0
110.627,57,14,669.06,0
110.634,59,8,686.547,0
110.677,58,14,667.101,0
110.836,57,18,731.135,0
110.838,59,14,667.885,0
111.106,60,14,695.563,0
111.248,49,17,623.846,0
111.323,61,14,662.322,0
111.715,61,16,630.716,0
111.936,66,15,661.482,0
112.011,59,6,632.78,0
112.089,60,6,633.871,0
112.096,52,12,600.216,0
112.111,61,13,645.455,0
112.128,60,13,668.587,0
112.417,59,9,717.815,0
112.477,60,9,662.421,0
112.536,68,11,729.054,0
112.61,60,8,627.326,0
112.616,58,18,645.67,0
112.627,67,15,692.289,0
112.667,38,23,635.316,0
112.876,63,21,678.495,0
112.915,52,20,668.809,0
113.056,62,13,621.809,0
113.227,62,5,692.741,0
113.603,59,18,719.07,0
113.613,68,15,651.645,0
113.643,63,13,675.391,0
113.952,53,12,624.89,0
113.991,69,11,726.94,0
114.008,39,23,705.811,0
114.008,50,17,621.243,0
114.056,64,21,698.218,0
114.133,63,22,673.487,0
114.154,70,19,690.83,0
114.277,61,6,713.671,0
114.516,69,15,717.216,0
114.629,71,11,603.314,0
114.657,70,11,712.737,0
114.661,62,10,611.868,0
114.668,54,12,667.857,0
114.684,64,22,662.924,0
114.742,69,7,682.582,0
114.825,71,19,653.53,0
114.872,62,6,684.285,0
114.986,70,7,719.379,0
114.987,53,20,694.681,0
115.004,40,23,731.819,0
115.024,60,18,613.543,0
115.147,63,6,733.001,0
115.162,63,5,653.905,0
115.244,54,24,645.907,0
115.345,64,13,708.397,0
115.411,51,17,641.881,0
115.592,41,23,718.289,0
116.146,63,10,677.086,0
116.212,62,14,619.878,0
116.239,64,6,632.913,0
116.27,52,17,614.692,0
116.328,55,24,682.849,0
116.375,55,12,705.354,0
116.385,53,17,661.812,0
116.388,62,16,600.525,0
116.496,72,11,607.602,0
116.555,54,20,718.622,0
116.62,54,17,623.032,0
116.643,65,22,640.377,0
116.712,72,19,646.322,0
116.73,55,20,604.767,0
116.754,66,22,626.868,0
116.829,56,24,697.692,0
117.132,42,23,671.816,0
117.214,73,11,649.484,0
117.331,55,17,635.209,0
117.364,64,5,663.115,0
117.486,56,17,641.397,0
117.843,65,13,600.87,0
118.084,57,17,698.464,0
118.148,66,13,723.594,0
118.169,73,19,615.556,0
118.267,43,23,703.362,0
118.493,65,21,668.025,0
118.572,66,21,649.43,0
118.682,67,22,660.657,0
118.705,57,24,619.065,0
118.716,63,16,685.911,0
118.916,74,11,611.473,0
119.05,65,6,714.668,0
119.07,75,11,658.323,0
119.095,68,22,673.058,0
119.195,61,18,719.754,0
119.233,56,12,649.311,0
119.243,58,24,715.967,0
119.525,57,12,690.218,0
119.603,69,22,706.178,0
119.609,70,15,636.799,0
119.644,64,16,672.569,0
119.821,74,19,704.916,0
119.902,65,16,639.597,0
120.124,63,14,731.324,0
120.147,76,11,687.463,0
120.151,66,6,644.129,0
120.356,58,17,665.52,0
120.716,67,21,696.908,0
120.759,70,22,632.047,0
121.027,77,11,665.941,0
121.21,71,22,601.041,0
121.294,65,5,702.085,0
121.32,68,21,707.715,0
121.326,59,24,622.31,0
121.333,69,21,638.714,0
121.361,71,15,616.582,0
121.434,44,23,681.872,0
121.439,61,8,624.152,0
121.462,75,19,697.952,0
121.681,56,20,711.403,0
121.693,62,8,620.054,0
121.759,57,20,698.218,0
121.806,71,7,679.768,0
121.933,58,12,642.39,0
122.006,72,7,631.05,0
122.136,72,22,647.012,0
122.225,59,17,645.128,0
122.624,60,17,611.041,0
122.793,76,19,611.455,0
122.838,61,9,700.271,0
122.959,62,9,684.835,0
122.974,73,7,731.223,0
122.981,63,9,675.899,0
123.064,74,7,690.901,0
123.068,72,15,688.728,0
123.183,67,13,727.086,0
123.28,64,14,606.68,0
123.38,70,21,721.772,0
123.541,64,10,723.769,0
123.559,58,20,704.154,0
123.736,77,19,601.099,0
123.772,71,21,602.2,0
123.814,60,24,707.805,0
124.024,73,22,689.92,0
124.088,61,17,683.813,0
124.152,66,5,681.801,0
124.22,73,15,728.422,0
124.257,78,11,674.731,0
124.354,72,21,675.296,0
124.853,64,9,723.146,0
124.895,63,8,612.621,0
125.145,61,24,619.574,0
125.222,62,24,604.198,0
125.236,74,15,632.988,0
125.239,63,24,605.211,0
125.347,67,5,648.291,0
125.348,78,19,612.026,0
125.397,59,12,714.188,0
125.452,79,11,678.358,0
125.512,80,11,612.501,0
125.616,60,12,670.081,0
125.649,68,13,724.233,0
125.782,61,12,717.292,0
126.048,65,10,655.556,0
126.059,65,9,602.085,0
126.175,74,22,692.302,0
126.182,62,17,722.523,0
126.307,75,15,663.523,0
126.334,63,17,677.075,0
126.556,76,15,631.766,0
126.787,69,13,656.744,0
126.946,66,16,608.295,0
127.128,64,24,664.808,0
127.237,67,6,703.96,0
127.273,62,12,662.86,0
127.28,73,21,602.56,0
127.333,62,18,652.861,0
127.39,65,24,629.605,0
127.39,65,14,627.625,0
127.433,81,11,718.416,0
127.706,63,18,731.105,0
127.73,74,21,695.162,0
127.749,59,20,695.533,0
127.822,77,15,634.243,0
127.823,63,12,612.298,0
127.863,45,23,670.153,0
127.939,79,19,602.453,0
127.999,66,9,651.958,0
128.087,80,19,654.054,0
128.176,67,9,685.445,0
128.296,46,23,629.897,0
128.389,82,11,640.823,0
128.494,81,19,731.746,0
128.5,78,15,657.276,0
128.632,83,11,629.424,0
128.665,68,9,682.198,0
128.705,68,5,654.685,0
128.735,76,7,624.762,0
128.828,82,19,611.558,0
129.296,83,19,695.983,0
129.307,75,21,670.4,0
129.545,68,6,663.585,0
129.836,66,10,705.051,0
130.048,69,6,618.946,0
130.125,64,12,648.866,0
130.236,65,12,721.779,0
130.384,64,8,677.129,0
130.555,64,17,637.932,0
130.564,60,20,681.781,0
130.576,67,10,622.61,0
130.586,75,22,644.732,0
130.662,76,22,697.031,0
130.768,69,5,702.407,0
130.859,70,5,605.095,0
130.865,65,17,682.363,0
130.905,76,21,668.26,0
130.941,69,9,645.902,0
130.947,84,11,668.249,0
130.973,64,18,726.889,0
131.14,70,6,639.821,0
131.715,77,22,603.835,0
131.768,69,10,662.8,0
131.775,68,10,680.071,0
131.932,66,24,649.172,0
131.969,70,9,714.761,0
132.126,77,7,730.801,0
132.143,71,9,610.046,0
132.155,85,11,670.88,0
132.173,65,18,678.392,0
132.196,70,13,640.969,0
132.312,70,10,723.169,0
132.323,66,17,650.298,0
132.364,86,11,641.022,0
132.367,71,5,720.71,0
132.5,61,20,675.487,0
132.632,72,9,645.309,0
133.02,65,8,648.848,0
133.336,73,9,721.746,0
133.424,84,19,649.434,0
133.488,67,24,713.188,0
133.555,71,13,675.56,0
133.612,68,24,666.082,0
133.65,67,16,700.083,0
133.65,78,22,728.028,0
133.755,77,21,687.029,0
133.973,74,9,656.311,0
133.984,69,24,640.814,0
133.995,62,20,699.373,0
134.053,79,22,666.436,0
134.102,70,24,620.145,0
134.141,66,14,693.385,0
134.313,78,7,723.308,0
134.399,71,6,685.267,0
134.49,63,20,669.252,0
134.502,72,5,667.374,0
134.546,67,17,696.642,0
134.672,75,9,722.372,0
134.679,79,7,628.995,0
134.695,66,12,641.207,0
134.786,80,7,691.637,0
134.994,78,21,661.973,0
134.998,68,16,637.351,0
135.009,87,11,623.654,0
135.082,47,23,622.27,0
135.107,79,15,636.633,0
135.206,68,17,723.969,0
135.362,69,17,708.135,0
135.466,72,6,700.081,0
135.506,64,20,707.09,0
135.654,67,14,634.283,0
135.83,65,20,709.36,0
135.977,68,14,700.8,0
135.986,85,19,603.64,0
136.182,70,17,634.183,0
136.186,81,7,668.415,0
136.516,66,18,601.558,0
136.56,66,20,603.858,0
136.629,69,14,630.279,0
136.672,88,11,662.355,0
136.967,79,21,609.454,0
136.997,73,6,731.831,0
137.096,72,13,643.507,0
137.364,67,20,721.95,0
137.434,80,15,629.406,0
137.935,82,7,724.157,0
138.139,67,18,685.802,0
138.525,74,6,653.311,0
138.537,73,5,731.022,0
138.686,66,8,702.496,0
138.701,70,14,620.079,0
138.774,75,6,618.752,0
138.872,83,7,717.67,0
138.93,84,7,720.396,0
139.027,71,24,686.036,0
139.052,81,15,664.263,0
139.295,71,14,701.185,0
139.311,71,10,621.591,0
139.69,72,24,646.955,0
139.702,80,22,678.971,0
139.71,69,16,635.496,0
139.957,86,19,661.002,0
139.973,74,5,659.212,0
139.983,71,17,712.01,0
139.992,72,17,659.874,0
140.071,81,22,714.648,0
140.111,70,16,711.622,0
140.175,72,10,641.952,0
140.257,73,10,707.162,0
140.354,73,17,668.302,0
140.413,87,19,601.012,0
140.644,80,21,662.042,0
140.652,68,20,610.544,0
140.789,85,7,669.596,0
140.806,69,20,606.414,0
140.866,76,6,674.618,0
140.935,82,15,701.592,0
141.235,68,8,602.215,0
141.248,67,8,710.445,0
141.314,88,19,685.287,0
141.33,74,10,611.211,0
141.406,74,13,633.021,0
141.416,73,13,688.419,0
141.454,48,23,707.895,0
141.466,89,19,624.562,0
141.552,68,18,623.703,0
141.593,73,24,612.332,0
141.953,71,16,627.008,0
141.977,75,13,717.426,0
142.316,74,24,611.325,0
142.437,81,21,602.405,0
142.652,72,16,648.288,0
142.678,82,21,687.127,0
142.843,86,7,632.388,0
142.994,90,19,704.553,0
143.215,69,18,621.32,0
143.321,76,9,669.762,0
143.376,82,22,718.328,0
143.64,75,24,675.532,0
143.891,70,18,721.09,0
143.991,76,24,639.538,0
144.089,74,17,669.596,0
144.269,76,5,716.661,0
144.29,71,18,613.602,0
144.364,77,5,663.107,0
144.46,89,11,695.307,0
144.503,83,22,600.981,0
144.638,83,15,602.89,0
144.695,76,13,668.215,0
144.718,67,12,695.533,0
144.766,72,18,632.368,0
144.865,91,19,697.387,0
145.121,75,10,653.697,0
145.124,68,12,624.951,0
145.139,87,7,671.996,0
145.378,77,9,601.959,0
145.385,73,18,670.383,0
145.512,92,19,662.518,0
145.55,49,23,725.988,0
145.685,77,6,676.286,0
145.733,83,21,664.876,0
146.022,69,8,641.31,0
146.058,78,9,708.175,0
146.086,75,17,664.739,0
146.259,84,15,629.774,0
146.295,77,13,664.854,0
146.354,84,22,639.924,0
146.457,78,5,602.254,0
146.713,79,9,681.96,0
146.828,78,6,684.866,0
146.871,76,10,695.711,0
147.003,78,13,645.394,0
147.074,88,7,642.969,0
147.162,74,18,718.331,0
147.227,85,15,632.41,0
147.3,72,14,718.393,0
147.341,70,20,655.325,0
147.63,73,14,697.972,0
147.744,77,10,651.734,0
147.946,71,20,681.829,0
147.954,73,16,610.995,0
148.072,76,17,634.313,0
148.119,93,19,647.324,0
148.258,79,5,618.312,0
148.31,77,24,709.595,0
148.348,90,11,677.498,0
148.451,80,5,652.288,0
148.61,73,20,609.535,0
148.61,72,20,723.832,0
148.835,85,22,635.474,0
148.9,86,15,732.607,0
148.928,70,8,603.263,0
148.994,74,20,719.078,0
149.034,91,11,678.936,0
149.054,74,14,605.285,0
149.45,87,15,621.111,0
149.73,69,12,723.745,0
149.731,94,19,600.46,0
150.046,75,20,636.475,0
150.066,70,12,609.873,0
150.212,75,18,713.583,0
150.356,71,12,712.927,0
150.499,79,13,609.051,0
150.514,75,14,600.37,0
150.569,79,6,652.955,0
150.631,50,23,679.041,0
150.657,71,8,710.816,0
150.7,86,22,694.867,0
150.873,76,14,639.914,0
151.204,72,8,624.874,0
151.39,84,21,679.238,0
151.431,77,17,675.744,0
151.578,87,22,652.247,0
151.759,92,11,673.419,0
151.796,78,17,655.216,0
151.881,78,10,668.711,0
151.91,79,10,637.053,0
152.189,77,14,708.222,0
152.2,80,10,681.736,0
152.396,80,9,627.722,0
152.642,79,17,677.221,0
152.661,95,19,647.578,0
152.699,80,17,687.34,0
152.883,73,8,679.747,0
153.021,96,19,668.55,0
153.104,85,21,635.424,0
153.246,81,10,655.149,0
153.254,81,17,679.004,0
153.278,81,9,730.022,0
153.361,76,20,658.613,0
153.421,82,10,612.609,0
153.49,80,13,636.44,0
153.658,74,16,697.081,0
153.659,86,21,684.713,0
153.671,74,8,664.205,0
154.186,80,6,718.95,0
154.405,81,5,731.348,0
154.449,89,15,627.708,0
154.507,88,15,718.708,0
154.513,76,18,726.045,0
154.613,75,16,685,0
154.758,82,9,628.457,0
154.91,83,10,600.407,0
154.971,78,24,640.059,0
155.157,77,20,626.456,0
155.255,84,10,638.499,0
155.281,83,9,633.704,0
155.438,77,18,621.262,0
155.459,72,12,669.246,0
155.585,82,5,607.092,0
155.752,81,6,622.207,0
155.762,82,17,688.854,0
156.037,84,9,703.689,0
156.061,78,18,616.543,0
156.066,83,17,637.464,0
156.235,97,19,672.113,0
156.291,83,5,605.733,0
156.386,93,11,615.548,0
156.429,75,8,625.727,0
156.614,79,18,681.615,0
156.747,98,19,687.132,0
157.005,88,22,706.667,0
157.174,85,9,644.783,0
157.346,99,19,620.539,0
157.509,85,10,636.299,0
157.612,84,5,696.192,0
157.649,86,10,675.424,0
157.68,81,13,654.32,0
157.74,82,13,650.216,0
157.946,51,23,601.69,0
157.955,73,12,653.61,0
157.981,76,16,701.924,0
157.994,100,19,692.965,0
158.055,87,10,713.825,0
158.197,77,16,681.252,0
158.2,84,17,673.367,0
158.278,79,24,666.708,0
158.289,78,14,672.266,0
158.379,101,19,677.866,0
158.451,89,22,717.369,0
158.475,52,23,603.42,0
158.51,78,16,618.197,0
158.539,87,21,676.775,0
158.641,79,16,648.309,0
158.708,82,6,704.947,0
158.792,79,14,723.077,0
158.846,83,13,701.869,0
159.047,86,9,633.187,0
159.061,90,15,708.751,0
159.577,87,9,700.433,0
160.105,78,20,706.974,0
160.125,80,14,644.083,0
160.13,88,10,668.097,0
160.732,88,21,611.642,0
160.806,102,19,705.47,0
160.847,103,19,613.534,0
160.856,91,15,693.422,0
160.883,92,15,698.655,0
161.003,80,18,670.905,0
161.074,81,14,715.304,0
161.521,89,21,611.93,0
161.757,85,5,673.202,0
161.789,86,5,686.876,0
162.018,83,6,647.325,0
162.058,88,9,705.428,0
162.154,90,22,656.689,0
162.174,74,12,655.762,0
162.179,90,21,644.367,0
162.227,104,19,693.899,0
162.228,76,8,692.561,0
162.259,77,8,676.955,0
162.405,84,13,615.646,0
162.462,80,24,622.008,0
162.5,78,8,663.119,0
162.623,91,21,643.42,0
162.741,53,23,604.39,0
163.19,105,19,728.123,0
163.26,87,5,671.828,0
163.431,89,10,700.917,0
163.441,89,9,700.462,0
163.478,85,17,653.222,0
163.479,81,18,716.797,0
163.675,86,17,722.339,0
163.775,90,9,718.505,0
163.791,106,19,641.796,0
163.824,85,13,664.349,0
163.84,91,22,658.344,0
163.845,91,9,656.239,0
163.88,92,9,641.267,0
163.981,80,16,682.487,0
164.053,89,7,692.645,0
164.583,81,24,722.819,0
164.668,86,13,607.6,0
164.726,79,20,659.444,0
164.78,79,8,645.038,0
164.912,94,11,676.443,0
165.035,84,6,622.722,0
165.096,81,16,648.77,0
165.285,90,10,719.35,0
165.296,80,8,625.318,0
165.297,80,20,692.196,0
165.514,92,22,655.203,0
165.641,95,11,723.247,0
165.909,54,23,602.66,0
166.093,88,5,679.472,0
166.218,81,20,685.638,0
166.346,75,12,626.871,0
166.57,93,15,637.63,0
166.703,94,15,729.757,0
166.77,107,19,729.963,0
166.771,92,21,618.497,0
166.902,91,10,669.65,0
166.923,93,21,605.046,0
166.941,89,5,671.558,0
166.974,87,13,677.928,0
167.038,94,21,690.565,0
167.051,82,18,683.36,0
167.224,90,5,690.01,0
167.514,85,6,689.606,0
167.56,88,13,620.111,0
167.698,82,14,671.461,0
167.766,91,5,711.702,0
167.796,55,23,603.128,0
167.864,82,20,711.42,0
167.895,83,14,683.397,0
167.924,82,24,620.942,0
167.954,93,22,625.868,0
168.041,90,7,694.688,0
168.197,83,18,677.968,0
168.376,83,20,657.889,0
168.415,108,19,667.621,0
168.665,96,11,659.514,0
168.894,93,9,718.298,0
168.905,92,10,646.473,0
169.264,91,7,703.411,0
169.676,83,24,700.035,0
169.776,97,11,677.823,0
169.996,84,18,604.588,0
170.165,76,12,650.638,0
170.204,95,15,730.771,0
170.28,56,23,659.339,0
170.319,98,11,660.068,0
170.564,57,23,619.196,0
170.685,95,21,667.939,0
170.694,86,6,636.971,0
170.74,82,16,648.374,0
170.856,84,20,652.069,0
170.902,58,23,637.156,0
171.066,92,7,604.377,0
171.284,94,9,637.88,0
171.388,59,23,667.782,0
171.409,87,17,630.821,0
171.502,99,11,667.897,0
171.589,88,17,682.82,0
171.636,94,22,679.122,0
172.144,95,22,630.395,0
172.27,95,9,699.648,0
172.334,93,7,601.829,0
172.515,93,10,730.781,0
172.641,77,12,601.41,0
172.69,85,18,685.147,0
172.776,110,19,615.619,0
172.844,109,19,691.689,0
173.014,60,23,615.429,0
173.04,83,16,635.835,0
173.149,96,22,670.131,0
173.272,111,19,727.186,0
173.427,96,9,605.687,0
173.427,84,14,664.239,0
173.503,85,14,709.807,0
173.51,97,9,659.43,0
173.55,92,5,689.923,0
173.561,89,13,659.4,0
173.591,84,24,608.758,0
173.723,86,14,626.094,0
174.145,93,5,632.65,0
174.192,100,11,617.648,0
174.223,96,21,726.145,0
174.381,97,21,711.253,0
174.468,61,23,693.402,0
174.582,85,24,686.065,0
174.61,98,21,727.659,0
174.62,99,21,713.822,0
174.738,96,15,615.225,0
174.767,98,9,659.264,0
175.245,100,21,605.466,0
175.401,78,12,649.93,0
175.582,84,16,635.912,0
175.604,85,20,639.543,0
175.783,94,5,682.819,0
175.819,101,11,671.111,0
175.872,97,15,683.698,0
176.002,86,24,698.253,0
176.049,112,19,716.169,0
176.053,87,24,619.692,0
176.059,90,13,693.686,0
176.109,62,23,641.255,0
176.127,98,15,619.985,0
176.151,86,18,604.837,0
176.176,99,9,613.378,0
176.536,94,10,643.822,0
176.6,86,20,620.525,0
176.743,101,21,723.354,0
176.757,94,7,612.353,0
177.121,87,18,709.023,0
177.175,99,15,679.72,0
177.253,87,20,644.513,0
177.287,100,9,677.412,0
177.314,85,16,660.663,0
177.354,87,6,733.142,0
177.619,102,11,724.284,0
177.665,95,7,668.635,0
177.693,89,17,692.607,0
177.749,88,6,711.75,0
177.901,79,12,616.932,0
177.952,97,22,725.764,0
178.001,88,18,699.93,0
178.013,88,20,688.688,0
178.175,101,9,716.142,0
178.189,89,18,643.696,0
178.243,88,24,711.298,0
178.26,95,5,683.65,0
178.308,96,7,675.607,0
178.576,89,24,684.019,0
178.661,81,8,731.119,0
178.729,98,22,640.303,0
178.819,90,18,622.406,0
178.88,63,23,654.405,0
178.887,103,11,707.867,0
179.063,102,21,661.231,0
179.414,100,15,695.166,0
179.431,101,15,706.362,0
179.484,104,11,609.291,0
179.602,91,13,620.678,0
179.714,90,24,732.402,0
179.755,105,11,645.642,0
180.021,106,11,682.439,0
180.055,86,16,665.525,0
180.098,96,5,656.015,0
180.112,102,9,603.57,0
180.137,107,11,636.132,0
180.155,82,8,698.236,0
180.31,89,20,720.975,0
180.467,95,10,654.582,0
180.472,108,11,733.035,0
180.498,97,7,601.705,0
180.736,88,16,619.879,0
180.978,92,13,730.243,0
181.037,89,6,725.51,0
181.102,93,13,689.279,0
181.123,103,21,689.883,0
181.192,90,20,677.692,0
181.246,103,9,605.966,0
181.407,102,15,714.479,0
181.566,83,8,683.467,0
181.612,80,12,728.579,0
181.703,64,23,671.243,0
181.773,96,10,607.869,0
181.784,89,16,662.256,0
182.062,90,6,661.938,0
182.127,91,24,611.308,0
182.258,92,24,690.717,0
182.32,104,9,654.447,0
182.341,91,20,601.386,0
182.343,90,17,689.925,0
182.456,65,23,619.33,0
182.884,109,11,639.889,0
182.914,93,24,619.332,0
182.926,99,22,642.651,0
183.023,97,5,700.947,0
183.21,103,15,623.076,0
183.284,97,10,678.02,0
183.298,87,14,710.156,0
183.305,94,13,604.92,0
183.314,105,9,690.081,0
183.448,90,16,659.292,0
183.542,81,12,710.047,0
183.599,91,18,694.89,0
183.937,92,18,608.215,0
184.135,106,9,638.149,0
184.343,93,18,720.492,0
184.551,94,18,721.031,0
184.684,98,5,641.219,0
184.862,104,15,604.056,0
184.913,98,7,678.334,0
184.929,107,9,661.079,0
185.099,88,14,682.027,0
185.122,91,17,676.121,0
185.132,82,12,725.87,0
185.388,108,9,729.849,0
185.683,110,11,684.359,0
185.731,99,5,601.62,0
185.789,93,20,644.894,0
185.917,94,20,613.978,0
185.963,91,6,611.491,0
185.984,89,14,662.413,0
186.043,95,13,700.147,0
186.135,104,21,601.753,0
186.175,99,7,725.244,0
186.182,100,22,664.482,0
186.279,84,8,696.97,0
186.389,83,12,650.289,0
186.517,90,14,642.536,0
186.571,91,16,639.743,0
186.608,111,11,727.225,0
186.687,105,21,660.497,0
186.689,84,12,672.773,0
187.015,92,16,650.41,0
187.091,96,13,716.574,0
187.205,105,15,670.791,0
187.356,106,15,712.31,0
187.434,95,18,714.026,0
187.536,112,11,653.723,0
187.886,85,8,639.808,0
187.951,98,10,662.626,0
188.037,86,8,698.056,0
188.218,113,19,667.884,0
188.243,100,5,714.44,0
188.393,94,24,700.757,0
188.398,95,24,691.12,0
188.474,100,7,621.046,0
188.63,114,19,625.911,0
188.678,93,16,698.185,0
188.758,115,19,626.789,0
188.975,107,15,652.295,0
189.385,99,10,669.009,0
189.893,91,14,666.615,0
190.057,116,19,639.216,0
190.188,85,12,616.517,0
190.21,96,24,729.01,0
190.229,87,8,706.572,0
190.315,92,17,728.76,0
190.359,97,24,627.18,0
